Index,ids,X.1,textToSend,Means,stanMeans,X,MetaID,treatment,pid_rep,open.ended.response,Topic1,Topic2,Topic3,max_prob123,max_prob12,anger_ra1,anger_ra2,caseid,enthusiasm_ra1,enthusiasm_ra2,fear_ra1,fear_ra2,immigrants_ra1,immigrants_ra2,legal,est1,est2,RunAll,mergeIDs,stanMeansNewSys,stanSDsNewSys,coderMeans,newDocIDS,stanMeansNewSys2,stanSDsNewSys2,stanMeansNewSysPooled,stanSDsNewSysPooled,
126,6727,122,over population. too many new citizens on welfare. extra strain on our schools,0.85,4.071621004,122,0,1,0.833,over population too many new citizens on welfare extra strain on our schools,0.112271008,0.599330651,0.28839834,2,2,0,0,63,0,0,2,2,0,0,0,1.363516558,0.875227911,1.112311679,217,1.311414016,0.359621359,2,10455,1.043485472,0.338701661,1.234263686,0.258428035,0.258428035
127,6728,123,"jobs,my tax dollars going to fund this.",0.4,-1.196870468,123,0,1,0.66667,"jobs,my tax dollars going to fund this.",0.110124138,0.791255494,0.098620368,2,2,0,0,7,0,0,1,1,0,0,0,-0.402110487,0.445567233,0.123181096,167,-0.065717517,0.30265955,1,10456,0.200357112,0.306368896,0.030701782,0.227495949,0.227495949
128,6729,124,"security, jobs, healthcare, following the laws of our country",0.7,2.136926357,124,0,1,1,security jobs healthcare following the laws of our country,0.209326946,0.578306472,0.212366582,2,2,0,1,116,0,0,2,2,0,0,0,0.719770827,0.37138065,0.535773868,246,1.001453523,0.345072073,2,10457,0.365085878,0.325945682,0.819914441,0.237201518,0.237201518
129,6730,125,an attitude amongst many americans fueled by some members of the media who use the term immigrant almost as a term of abuse and seem totally unable to differentiate between legal & illegal immigration. i also see an incredible degree of racism - the assumption often being that anyone hispanic must be an illegal immigrant.,0.2,-4.543253697,125,0,0,0.333,"an attitude amongst many americans fueled by some members of the media who use the term ""immigrant"" almost as a term of abuse and seem totally unable to differentiate between legal & illegal immigration. i also see an incredible degree of racism - the assumption often being that anyone hispanic must be an illegal immigrant.",0.802527837,0.053847053,0.14362511,1,1,0,1,209,0,0,0,1,1,2,1,-1.531587851,-1.040944001,-1.430878217,10,0.010836698,0.277956016,0.5,10458,0.88410503,0.307218319,0.446004763,0.225884917,0.225884917
130,6731,126,"mexico, muslems, problembs, terrorist, cheep labor,",0.85,3.229208976,126,0,0,0,"mexico, muslems, problembs, terrorist, cheep labor,",0.356357974,0.427545345,0.216096681,2,2,0,0,349,0,0,1,2,0,0,0,1.091570259,1.510049154,1.377987542,198,0.625263418,0.340641014,1.5,10459,1.110403581,0.417082668,0.95183788,0.26450837,0.26450837
131,6732,127,"people from all over the world coming here for a new life--opportunity, freedom, justice. a way of life/history for the u.s.; our country has always been a giant melting pot and still is.",0.2,-5.093110627,127,0,0,0,"people from all over the world coming here for a new life--opportunity, freedom, justice. a way of life/history for the u.s.; our country has always been a giant melting pot and still is.",0.138428834,0.050107648,0.811463518,3,1,0,0,463,2,2,0,0,0,0,0,-1.716918284,-2.044867879,-1.999713712,227,-0.369651213,0.285494378,0,10460,-0.726466523,0.366795335,-0.539613948,0.232966342,0.232966342
132,6733,128,"the cost of living, cost of food, diseases, and jobs that are taken from americans.",0.5,0.993307784,128,0,1,0,"the cost of living, cost of food, diseases, and jobs that are taken from americans.",0.098845866,0.739027575,0.162126558,2,2,1,1,200,0,0,2,2,0,0,0,0.33537518,0.272160751,0.370190328,280,1.230059761,0.33197867,2,10461,1.538034353,0.429855339,1.433369225,0.286046668,0.286046668
133,6734,129,"they get all our stuff for free, and it isnt right",0.55,0.583435791,129,0,1,1,"they get all our stuff for free, and it isnt right",0.176387428,0.276478429,0.547134144,3,2,1,1,384,0,0,0,0,0,0,0,0.195497931,0.179853744,0.177311519,300,0.242565322,0.268581904,0,10462,0.120157724,0.306234164,0.241058044,0.209123032,0.209123032
134,6735,130,"costs to feed, house, educate, and provide medical care. potential for enemies of the us to enter",0.7,2.815114382,130,0,1,1,"costs to feed, house, educate, and provide medical care potential for enemies of the us to enter",0.082595265,0.853735407,0.063669328,2,2,0,0,232,0,0,2,2,0,0,0,0.939661103,1.456647818,1.360870045,31,0.514962881,0.28202666,2,10463,1.037555149,0.356879844,0.744302816,0.231169946,0.231169946
135,6736,131,i think of new beginnings becoming a citizen adapting to a new country learning to be a citizen of that country....entering legally so you can do this,0.15,-4.517516162,131,0,0,0.333,i think of new beginnings becoming a citizen adapting to a new country learning to be a citizen of that country....entering legally so you can do this,0.136101209,0.051314494,0.812584298,3,1,0,0,336,1,1,0,0,0,0,1,-1.520805333,-1.042956532,-1.387752758,138,-1.245587759,0.343819478,0,10464,-1.157141098,0.365041439,-1.279333315,0.26756634,0.26756634
136,6737,132,illegal immigrants; increased crime; schools & hospitals overwhelmed taking care of illegal immigrants,0.9,5.018279162,132,0,0,0.833,illegal immigrants; increased crime; schools & hospitals overwhelmed taking care of illegal immigrants,0.301556173,0.605210667,0.09323316,2,2,0,0,25,0,0,2,2,0,0,0,1.687745849,1.485059231,1.623324127,90,0.706583115,0.350608305,2,10465,2.332917129,0.54406751,1.472392592,0.338604024,0.338604024
137,6738,133,law breakers.,0.4,0.653553848,133,0,0,0.66667,law breakers.,0.545466876,0.13760508,0.316928044,1,1,1,1,464,0,0,0,1,0,0,0,0.21651111,-0.01343848,0.136365829,174,-0.055667679,0.277419987,0.5,10466,-0.71844999,0.364482595,-0.337807027,0.216803214,0.216803214
138,6739,134,we need to find a reasonable and humane compromise on the issue,0.05,-4.64016368,134,0,0,0.833,we need to find a reasonable and humane compromise on the issue,0.593027201,0.103911288,0.303061512,1,1,0,0,179,0,1,0,1,1,1,0,-1.56283352,-1.288158392,-1.459248336,323,-1.733007458,0.431540996,0.5,10467,-1.133699858,0.387429943,-1.460180431,0.296277441,0.296277441
139,6740,135,"close borders. fine employers who employ illegal immigrats (im). remove children of im from public schools. no ssa or welfare for ims. when picked up by police or any other government institution, they should be taken into custody and deported. if an im is deported and returns to the us, they should be jailed and the family or mexican government made to paid for the cost of upkeep.",0.578947368,0.146351978,135,0,0,0.66667,"close borders. fine employers who employ illegal immigrats (im). remove children of im from public schools. no ssa or welfare for ims. when picked up by police or any other government institution, they should be taken into custody and deported. if an im is deported and returns to the us, they should be jailed and the family or mexican government made to paid for the cost of upkeep.",0.469606867,0.455432108,0.074961026,1,1,2,2,83,0,0,0,2,0,0,0,0.044047298,0.256230118,0.167976555,23,0.506854156,0.307574431,1,10468,0.515789752,0.351839025,0.55686392,0.24319048,0.24319048
140,6741,136,"job availability, visas, welfare system",0.5,0.16915645,136,0,0,1,"job availability, visas, welfare system",0.276551941,0.555958214,0.167489845,2,2,0,0,176,0,0,1,2,0,0,0,0.054014965,-0.481933863,-0.160672058,159,0.427708295,0.29480983,1.5,10469,0.580617103,0.31301108,0.489251262,0.212917232,0.212917232
141,6742,137,"racism, bigotry, intolerance",0.4,-0.747548358,137,0,0,0,"racism, bigotry, intolerance",0.577836369,0.113318939,0.308844692,1,1,0,2,96,0,0,0,1,2,2,0,-0.252811558,-0.577090047,-0.449582955,242,0.215542389,0.274157965,0.5,10470,0.064837294,0.303531741,0.11349604,0.206702268,0.206702268
142,6743,138,i didn't have to worrty about immingration when all our relation came over to these lands without an invitation !,0.15,-3.519381301,138,0,1,0,i didn't have to worrty about immingration when all our relation came over to these lands without an invitation !,0.219131845,0.531649695,0.24921846,2,2,0,0,412,1,1,0,0,0,0,0,-1.189667053,-1.287352564,-1.368358855,65,-0.893583991,0.324615398,0,10471,-0.800482697,0.349761189,-0.903047305,0.245219794,0.245219794
143,6744,139,"first i think that it isn't fair for someone who is not a citizen to receive benefits of any kind without paying into the system. then i think of 12 million people (especially the children) who could not be taken out of our economy without undue suffering on everyone's part. then i hear about illegal aliens still able to get driver's licenses, start businesses, buy homes, etc. when so many people are waiting all over the world to come here legally. it is a difficult problem.",0.75,1.472114884,139,0,0,0.333,"first i think that it isn't fair for someone who is not a citizen to receive benefits of any kind without paying into the system. then i think of 12 million people (especially the children) who could not be taken out of our economy without undue suffering on everyone's part. then i hear about illegal aliens still able to get driver's licenses, start businesses, buy homes, etc. when so many people are waiting all over the world to come here legally. it is a difficult problem.",0.152374388,0.170335147,0.677290465,3,2,1,0,47,0,0,1,1,0,1,0,0.493670997,0.295110691,0.4069579,53,1.080519993,0.329142413,1,10472,0.55780703,0.334726303,0.90123494,0.244376287,0.244376287
144,6745,140,its one of those things that you can't fix.,0.2,-2.15600832,140,0,0,0.16667,its one of those things that you can't fix.,0.422189443,0.295256983,0.282553574,1,1,0,0,346,0,0,0,1,0,0,0,-0.725946946,-1.006813292,-0.927298241,152,-0.851541317,0.373796642,0.5,10473,-1.729477991,0.423867828,-1.486385359,0.326145025,0.326145025
145,6746,141,"over population, crime, job shortage, welfare increase",0.8,2.912652891,141,0,1,1,over population crime job shortage welfare increase,0.078617588,0.853987056,0.067395356,2,2,0,0,410,0,0,2,2,0,0,0,0.980900626,1.21823351,1.036135402,215,1.022383283,0.347403082,2,10474,1.070072606,0.397566466,1.105566552,0.267470066,0.267470066
146,6747,142,illegal aliens,0.35,-1.649950804,142,0,0,0.16667,illegal aliens,0.644332564,0.114470576,0.24119686,1,1,0,0,337,0,0,0,0,0,0,0,-0.558227103,-0.407489592,-0.493100063,78,-0.995950986,0.314173612,0,10475,-0.952378412,0.354668076,-0.987455021,0.248078979,0.248078979
147,6748,143,we need to crack down on illegal immigration in this country,0.35,-1.28343331,143,0,0,0.333,we need to crack down on illegal immigration in this country,0.691112539,0.085322419,0.223565042,1,1,0,1,219,0,0,0,0,0,0,0,-0.438253746,0.290868318,-0.06937182,322,-1.030558449,0.31901306,0,10476,-1.115706242,0.343939535,-1.186668734,0.243617366,0.243617366
148,6749,144,i actually worry about the conditions in those countries the people are leaving.,0.25,-3.46165936,144,0,1,0.16667,i actually worry about the conditions in those countries the people are leaving.,0.313274127,0.154805379,0.531920495,3,1,0,0,339,0,0,0,1,1,2,0,-1.168340415,-1.383544029,-1.436820379,57,-0.77248591,0.331978295,0.5,10477,-0.839231649,0.345743451,-0.910809737,0.252404922,0.252404922
149,6750,145,"when i think of immigration i think of people who enter this country legally, who go through the proper immigration process, no matter how long it takes. i think of people who are willing to learn the english language, make an honest living, honor our country and pledge allegiance to our flag. those who come to america by any other means, who sneak in here and file false paperwork, who think they have the right to drive and have a license, who manage to obtain false ssn's don't deserve to be here, and our borders need to be much, much more secure.",0.4,-1.081911194,145,0,0,0.16667,"when i think of immigration i think of people who enter this country legally, who go through the proper immigration process, no matter how long it takes. i think of people who are willing to learn the english language, make an honest living, honor our country and pledge allegiance to our flag. those who come to america by any other means, who sneak in here and file false paperwork, who think they have the right to drive and have a license, who manage to obtain false ssn's don't deserve to be here, and our borders need to be much, much more secure.",0.341440339,0.046730939,0.611828722,3,1,2,2,149,2,2,0,0,0,0,1,-0.367824558,-0.113992519,-0.180327815,330,0.865802633,0.311389267,0,10478,0.610385029,0.303908336,0.831213718,0.2313443,0.2313443
150,6751,146,immigrants who have married an american but their spouses die are still sometimes kicked out of the country once they are widowed. i am also concerned about how difficult it is to get a green card.,0.1,-4.567208938,146,0,1,0,immigrants who have married an american but their spouses die are still sometimes kicked out of the country once they are widowed. i am also concerned about how difficult it is to get a green card.,0.513545515,0.126722004,0.359732481,1,1,0,0,242,0,0,0,1,1,2,0,-1.542242075,-0.753844887,-1.021683321,115,-0.692229288,0.316744952,0.5,10479,-0.272440704,0.337344171,-0.550903083,0.237473436,0.237473436
151,6752,147,"fences across the southern us border, welfare payments, illegal citizens",0.3,-2.287942967,147,0,0,0.16667,"fences across the southern us border, welfare payments, illegal citizens",0.397771242,0.254684954,0.347543804,1,1,0,0,305,0,0,1,1,0,0,0,-0.775587892,0.227737632,-0.230822289,51,0.828943448,0.298238613,1,10480,0.392669375,0.313532063,0.619651746,0.220646221,0.220646221
152,6753,148,"legal immigration does not concern me, illegal immigration does- it could bring in disease, put a burden on schools and healthcare, it could lead to security concerns",0.65,2.606508497,148,0,1,0.833,"legal immigration does not concern me, illegal immigration does- it could bring in disease, put a burden on schools and healthcare, it could lead to security concerns",0.484559506,0.432874711,0.082565783,1,1,0,0,136,0,0,2,2,0,0,1,0.874164568,0.980596538,0.989247662,178,0.736213384,0.300856275,2,10481,0.828267912,0.357587767,0.777309711,0.235002577,0.235002577
153,6754,149,"the rising sentiment against immigrants. people seem to forget that not all immigrants are illegal, and that our nation was born of immigrants.",0.3,-2.358860187,149,0,1,0.66667,"the rising sentiment against immigrants. people seem to forget that not all immigrants are illegal, and that our nation was born of immigrants.",0.562394562,0.216287433,0.221318005,1,1,0,1,343,0,0,0,1,1,2,0,-0.795893261,-0.943283467,-0.928641011,295,-0.267805038,0.316351167,0.5,10482,-0.309530007,0.307822869,-0.295216249,0.230011741,0.230011741
154,6755,150,"i think of illeagal immigrants, i think of immigrants that could be terroist",0.95,4.460903087,150,0,0,0.833,i think of illeagal immigrants i think of immigrants that could be terroist,0.49153151,0.095263659,0.413204832,1,1,0,0,34,0,0,1,1,0,0,0,1.504326006,1.595856894,1.76641644,137,-0.038315495,0.296333255,1,10483,0.145658095,0.313633551,0.047295586,0.223778789,0.223778789
155,6756,151,opportunity for the immagrants. higher burden on the taxed citizens. founding fathers. we're paying for their health costs. illegal immagration is illegal.,0.7,1.255142795,151,0,0,0.16667,opportunity for the immagrants higher burden on the taxed citizens founding fathers we're paying for their health costs illegal immagration is illegal.,0.133410346,0.73618426,0.130405395,2,2,0,1,372,0,1,1,2,0,1,0,0.419390605,0.63051075,0.546771418,212,0.40747215,0.309679764,1.5,10484,0.271395078,0.319524339,0.425854321,0.236487065,0.236487065
156,6757,152,i think about illegal immigrants.giving them services paid for by tax dollars paid for by residents and legal immigrants.,0.7,0.913348765,152,0,1,0.833,i think about illegal immigrants. giving them services paid for by tax dollars paid for by residents and legal immigrants.,0.284190468,0.523626417,0.192183116,2,2,1,1,154,0,0,0,1,0,0,1,0.302623659,0.137961733,0.190413487,128,-0.21538199,0.283591856,0.5,10485,-0.012968338,0.324941697,-0.11952201,0.226171743,0.226171743
157,6758,153,"illegal immigration; hispanics; entitlements; not paying taxes, social security; requiring all manners of info tobe inspanish as well as english; borders to the south, texas, ca, etc; gangs; crime; drugs; but positive thoughts about legal alilens here with work visas...hard workers, good people trying to make a better life for their families,",0.85,2.70127706,153,0,0,0.66667,"illegal immigration; hispanics; entitlements; not paying taxes, social security; requiring all manners of info tobe inspanish as well as english; borders to the south, texas, ca, etc; gangs; crime; drugs; but positive thoughts about legal alilens here with work visas...hard workers, good people trying to make a better life for their families,",0.513712535,0.344802839,0.141484625,1,1,0,2,260,1,2,2,2,0,1,1,0.90610971,0.471640254,0.631662994,97,1.27750635,0.37375276,2,10486,0.949972596,0.371653826,1.230779422,0.278136984,0.278136984
158,6759,154,illegal immigration. increasing cost to me for healthcare for illegals who come here and have babies.,0.6,1.025099526,154,0,1,0.66667,illegal immigration increasing cost to me for healthcare for illegals who come here and have babies.,0.254748157,0.570171056,0.175080787,2,2,1,1,24,0,0,1,1,0,0,0,0.345204049,-0.06641865,0.212412529,98,0.950427075,0.421542775,1,10487,0.825583714,0.337779513,0.911909764,0.287910911,0.287910911
159,6760,156,"the number of illegal immigrants, the strain on our resources (including schools, hospitals, etc.)",0.9,3.533665137,156,0,1,0.66667,"the number of illegal immigrants, the strain on our resources (including schools, hospitals, etc.)",0.199300905,0.711352343,0.089346752,2,2,0,0,68,0,0,1,2,0,0,0,1.193949149,0.54615496,0.844826815,288,0.662029834,0.297662403,1.5,10488,0.367028242,0.317944647,0.618369764,0.231892571,0.231892571
160,6761,157,i worry that newer immigrants are not assimilated as easily into this country as in the past,0.5,0.157171917,157,0,1,0.16667,i worry that newer immigrants are not assimilated as easily into this country as in the past,0.681075941,0.138961809,0.17996225,1,1,0,0,243,0,0,1,1,1,0,0,0.0532411,0.163675762,0.119802933,158,-0.793085408,0.334988657,1,10489,-0.060445113,0.305735383,-0.369485769,0.228213836,0.228213836
161,6762,158,"legals (desirable) vs. illegals (criminals). very complicated. many do what is good for themselves, rather than what is fair and just.",0.75,-0.245839729,158,0,0,0.833,"legals (desirable) vs. illegals (criminals) very complicated many do what is good for themselves, rather than what is fair and just.",0.401680011,0.198857407,0.399462581,1,1,0,1,160,0,0,1,1,0,0,1,-0.082337179,-0.352618014,-0.285085887,182,-0.612180882,0.297068998,1,10490,-0.089800117,0.310832153,-0.34256803,0.226534776,0.226534776
162,6763,159,"border control, certain illegal immigrants tolerated, and others immediately deported.",0.75,0.271858405,159,0,0,0.333,"border control, certain illegal immigrants tolerated, and others immediately deported.",0.798969506,0.069122805,0.131907688,1,1,0,0,151,0,0,0,1,0,0,0,0.089652307,-0.216462886,-0.079609424,16,0.436776789,0.282615127,0.5,10491,-0.14131948,0.307668728,0.17537396,0.206504991,0.206504991
163,6764,161,"i am most worried about the conception that forms in the relation of the modern nation state to that of the foreigner. a relation of same and other is established that marginalizes the other in such a way as to turn hospitality into slavery. the largest worries of immigration manifest themselves as concerns over economic effects primarily because the nation state has communally devolved into a neoliberal capitalist organization. it is the corporisation of the state that governs the question of immigration, the question that is then framed in terms of resources and production. my worry is that capitalist democracy will continue to perpetuate itself and replace community with individualism, consumerism, and the great american freedom-the freedom to buy",0.4,0.193999939,161,0,1,0.333,"i am most worried about the conception that forms in the relation of the modern nation state to that of the foreigner. a relation of same and other is established that marginalizes the other in such a way as to turn hospitality into slavery. the largest worries of immigration manifest themselves as concerns over economic effects primarily because the nation state has communally devolved into a neoliberal capitalist organization. it is the corporisation of the state that governs the question of immigration, the question that is then framed in terms of resources and production. my worry is that capitalist democracy will continue to perpetuate itself and replace community with individualism, consumerism, and the great american freedom-the freedom to buy",0.790405722,0.10348885,0.106105428,1,1,0,0,113,0,0,0,1,0,0,0,0.063396267,0.040163828,0.224570645,61,0.171332464,0.309752342,0.5,10492,0.740747489,0.350643098,0.557301236,0.234057322,0.234057322
164,6765,162,just have everyone come in legal,0.2,-2.579979624,162,0,0,0.16667,just have everyone come in legal,0.249773226,0.077409306,0.672817468,3,1,0,0,134,0,0,0,0,0,0,1,-0.876451866,-1.361601733,-1.225823077,169,-2.274574767,0.503151524,0,10493,-1.170406448,0.426841603,-1.976589438,0.36606606,0.36606606
165,6766,163,all the illegals coming in to the country.,0.6,0.574008816,163,0,1,0.66667,all the illegals coming in to the country.,0.302106768,0.269800525,0.428092707,3,1,0,0,447,0,0,1,1,0,0,0,0.192375403,0.036463684,-0.017728025,8,-1.225900351,0.392326193,1,10494,-1.106177151,0.38560919,-1.257684966,0.272830253,0.272830253
166,6767,164,job avalability,0.15,-2.289636968,164,0,1,0.66667,job avalability,0.174779203,0.671090546,0.154130251,2,2,0,0,233,0,0,1,1,0,0,0,-0.771530149,-0.539921401,-0.621665609,160,-0.755993538,0.314490726,1,10495,-0.205418808,0.323134641,-0.493035638,0.219695815,0.219695815
167,6768,165,"i'm concerned the immigrants might not understand that democracy, which provides many freedoms, requires we act responsibly toward others to allow them their freedoms.",0.55,0.644039799,165,0,1,0.833,"i'm concerned the immigrants might not understand that democracy, which provides many freedoms, requires we act responsibly toward others to allow them their freedoms.",0.681336594,0.142915044,0.175748361,1,1,0,0,21,0,0,1,1,0,0,0,0.218242409,0.230290924,0.206425816,113,0.670879474,0.297370009,1,10496,0.44592873,0.331590562,0.623330507,0.235490134,0.235490134
168,6769,166,i think any illegal alien should be deported with no questions. if they come here and break our laws they deserve no consideration and should be treated as criminals and actively persued. illegals should get no benefits at all in anyway. no welfare of any kind and again deported. legal immigrants should be required to learn english before becoming a citizen. a certain amount should be required in a set period of time. a criminal record should be reason for a visa to be denied.,0.75,2.691019585,166,0,1,0.66667,i think any illegal alien should be deported with no questions. if they come here and break our laws they deserve no consideration and should be treated as criminals and actively persued. illegals should get no benefits at all in anyway. no welfare of any kind and again deported. legal immigrants should be required to learn english before becoming a citizen. a certain amount should be required in a set period of time. a criminal record should be reason for a visa to be denied.,0.470125058,0.166833504,0.363041439,1,1,2,2,172,0,0,0,2,0,0,1,0.901344638,1.089142873,1.05494546,129,0.841437342,0.340008699,1,10497,1.035965629,0.411984925,1.036926813,0.287716636,0.287716636
169,6770,167,"border security is my major concerns. however, immigration needs to be better informed with screening of potential terrorists.",0.65,2.876206371,167,0,1,1,"border security is my major concerns. however, immigration needs to be better informed with screening of potential terrorists.",0.645193271,0.256510519,0.098296211,1,1,0,0,170,0,0,1,1,0,0,0,0.966477071,0.338592041,0.722170755,18,0.569307165,0.26734893,1,10498,0.400906482,0.311040382,0.522522259,0.211374365,0.211374365
170,6771,168,people from other countries coming to america for a chance at a better way of life. people illegally entering this country.,0.5,-1.326310417,168,0,0,0.16667,people from other countries coming to america for a chance at a better way of life. people illegally entering this country.,0.456348566,0.058518805,0.485132629,3,1,0,0,307,1,1,1,1,0,0,0,-0.451721109,-0.519857877,-0.559087848,228,-0.897176517,0.309120415,1,10499,-0.246182773,0.343717216,-0.626132841,0.232740632,0.232740632
171,6772,169,too many non speaking english americans. too many people that do not stand with what we were founded on. too much trouble wanting their ways and not becoming americanized,0.6,0.336866798,169,0,1,0.66667,too many non speaking english americans too many people that do not stand with what we were founded on. too much trouble wanting their ways and not becoming americanized,0.104328473,0.119394495,0.776277033,3,2,2,2,308,0,0,2,2,0,0,0,0.113082375,1.481885033,0.913021373,304,0.9015456,0.315216463,2,10500,0.523317636,0.315427461,0.735102643,0.235925509,0.235925509
172,6773,170,the unemployment and health care issues of americans,0.684210526,1.017709372,170,0,1,0.333,the unemployment and health care issues of americans,0.142532216,0.624209426,0.233258359,2,2,0,0,41,0,0,1,1,0,0,0,0.342460865,0.012042397,0.183093196,297,0.218678274,0.278540273,1,10501,-0.030907196,0.331604665,0.111822237,0.228263717,0.228263717
173,6774,171,legal immigration is ok and needed in u.s. illegal immigration is very wrong for u.s. - causes job loss for citizens - drain on medical system - crime rises in communities where illegals stay,0.9,4.055422456,171,0,0,1,"legal immigration is ok and needed in u.s. illegal immigration is very wrong for u.s. - causes job loss for citizens - drain on ""medical system"" - crime rises in communities where illegals stay",0.282182296,0.642358948,0.075458756,2,2,0,0,168,0,0,2,2,0,1,1,1.362573131,0.124629731,0.753341874,179,0.56393788,0.283046749,2,10502,1.01450538,0.365332839,0.797432239,0.219211265,0.219211265
174,6775,172,"wall construction, amnesty",0.05,-4.560179106,172,0,0,0.333,wall construction amnesty,0.463956265,0.299770385,0.23627335,1,1,0,0,274,0,0,0,1,0,0,0,-1.541580082,-0.838484865,-1.113988303,315,-0.572679604,0.327834801,0.5,10503,-0.715707605,0.378318874,-0.688670655,0.267476306,0.267476306
175,6776,173,"jobs that no one else will do for a low wage, people that are taken advantage of, and hated for wanting a better life.",0.45,-0.682583629,173,0,0,0,"jobs that no one else will do for a low wage, people that are taken advantage of, and hated for wanting a better life.",0.394096315,0.307277839,0.298625846,1,1,0,0,283,1,1,0,1,1,2,0,-0.235930868,-0.750980998,-0.511748,168,0.159354029,0.285930248,0.5,10504,-0.012478678,0.333287187,0.084641199,0.224253076,0.224253076
176,6777,174,non us citizens coming over to the us and taking our jobs.,0.45,0.761902187,174,0,0,0.833,non us citizens coming over to the us and taking our jobs.,0.219117919,0.402184563,0.378697518,2,2,1,1,427,0,0,1,1,0,0,0,0.254295776,-0.113614273,0.113406788,207,0.309619932,0.276826086,1,10505,0.554798909,0.34119044,0.366370976,0.235668963,0.235668963
177,6778,175,the history of this country. this country has a strong history with immigration being a crutial part.,0.2,-4.351684062,175,0,0,0.5,the history of this country. this country has a strong history with immigration being a crutial part.,0.503079067,0.088751728,0.408169205,1,1,0,0,187,1,1,0,0,0,0,0,-1.466166799,-1.622171517,-1.593092178,284,-2.280888511,0.522162108,0,10506,-0.693336033,0.325487148,-1.351332125,0.27561745,0.27561745
178,6779,176,no one speaks english anymore. we are giving immigrants free health care. immigrants do not contribute anything to the economy. the immigrants immediately send their earnings back home to their country. i can go on and on and on .............,0.85,2.485136221,176,0,1,1,no one speaks english anymore. we are giving immigrants free health care. immigrants do not contribute anything to the economy. the immigrants immediately send their earnings back home to their country. i can go on and on and on .............,0.223517803,0.180144,0.596338197,3,1,2,2,212,0,0,0,1,0,0,0,0.837747394,0.726640464,0.762316341,208,0.510923534,0.274395097,0.5,10507,0.789141509,0.309665053,0.633460906,0.220847871,0.220847871
179,6780,177,"illegals getting all the benefits that us americans can't. they get free medical, which causes met to have to pay $125 and up to visit a doctor due to no insurance which i can't afford. grandmother who gets less than $600 a month, can't even get food stamps and i see people who can't speak english with hundreds of dollars of groceries all the time. can't speak english means didn't work here and put into the system like the rest of us.",0.7,2.175800707,177,0,1,1,"illegals getting all the benefits that us americans can't. they get free medical, which causes met to have to pay $125 and up to visit a doctor due to no insurance which i can't afford. grandmother who gets less than $600 a month, can't even get food stamps and i see people who can't speak english with hundreds of dollars of groceries all the time. can't speak english means didn't work here and put into the system like the rest of us.",0.068580246,0.397194291,0.534225463,3,2,2,2,97,0,0,0,2,0,0,0,0.732229882,0.930889049,0.975639837,106,1.026802061,0.337479502,1,10508,1.589690734,0.441878937,1.303217001,0.283262813,0.283262813
180,6781,178,"college students, grad students, foreign motel owners,stolen technology, passports, migrant workers, landscape workers, legal and illegal immigration",0.45,-0.979345291,178,0,0,1,"college students, grad students, foreign motel owners,stolen technology, passports, migrant workers, landscape workers, legal and illegal immigration",0.819612914,0.069523447,0.110863639,1,1,0,1,18,0,0,0,1,0,0,0,-0.330079914,-0.162871951,-0.224960895,26,0.478828217,0.33259142,0.5,10509,0.50886227,0.328504962,0.50562634,0.243556128,0.243556128
181,6782,179,i think its a good thing bc the ones that live n the usa and is legal means we can now have more houses and job and dont have to worry bout them and problems they cause,0.3,-3.297503593,179,0,0,0.833,i think its a good thing bc the ones that live n the usa and is legal means we can now have more houses and job and dont have to worry bout them and problems they cause,0.391610867,0.235542023,0.37284711,1,1,0,0,406,1,1,0,0,0,0,1,-1.10996456,-0.997871855,-1.128234848,133,-0.189141685,0.29572299,0,10510,-0.794930867,0.336516471,-0.515150493,0.237437139,0.237437139
182,6783,180,people from other countries coming to the usa to work,0.3,-2.865260924,180,0,0,1,people from other countries coming to the usa to work,0.407202462,0.089115573,0.503681966,3,1,0,0,315,0,0,0,0,0,0,0,-0.96525777,-0.987645107,-1.066574625,229,-1.377205098,0.35160645,0,10511,-0.971831586,0.388651562,-1.22152245,0.248675312,0.248675312
183,6784,181,i am not worried about immigration.,0.1,-4.45466893,181,0,1,0.66667,i am not worried about immigration.,0.578571026,0.240108596,0.181320378,1,1,0,0,311,0,0,0,0,0,0,0,-1.506826929,-1.624640316,-1.688031284,62,-2.073473522,0.557668897,0,10512,-2.457659542,0.526097232,-2.732617272,0.51498236,0.51498236
184,6785,182,i am concerned with citizen benefits being given to illegal aliens who probably are not paying into the system. this will bankrupt this nation sooner or later.,0.8,2.724529948,182,0,1,0.66667,i am concerned with citizen benefits being given to illegal aliens who probably are not paying into the system. this will bankrupt this nation sooner or later.,0.424392637,0.449669107,0.125938256,2,2,0,0,285,0,0,1,1,0,0,0,0.911427752,0.716591744,0.890083331,58,0.076541199,0.29286618,1,10513,0.886692442,0.326420024,0.57999082,0.231545321,0.231545321
185,6786,183,don't think illegal immagrates who have lived here for years should receive special treatment. they should still go through the process and become citizens just like anyone else coming to this country. they've had a free ride and we've paid for it.,0.4,-1.05325308,183,0,1,0.66667,don't think illegal immagrates who have lived here for years should receive special treatment. they should still go through the process and become citizens just like anyone else coming to this country. they've had a free ride and we've paid for it.,0.093515371,0.116083508,0.790401122,3,2,1,1,229,0,0,0,1,0,0,1,-0.36058452,-0.245049545,-0.253932545,41,0.60553502,0.313425548,0.5,10514,0.166792058,0.316853079,0.419498583,0.213548586,0.213548586
