track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title,Type
87030,256000,0,,11.07.2013 15:29,,87,0,Rock,"[25, 85]","[25, 12, 85]",,844,,Attribution-Noncommercial-No Derivative Works 3.0 United States,707,,11,,[],Wrong Right,1
87121,263102,0,,12.07.2013 16:44,,150,2,Rock,"[12, 27]","[27, 12]",,3341,,Attribution-NonCommercial 3.0 International,2365,,7,,[],Sadie (4-Track Demo),1
87122,251048,0,,12.07.2013 16:44,,147,2,Rock,"[12, 27]","[27, 12]",,1597,,Attribution-NonCommercial 3.0 International,1126,,1,,[],Tear the World Apart,1
87123,241046,0,,12.07.2013 16:44,,120,3,Rock,"[12, 27]","[27, 12]",,2967,,Attribution-NonCommercial 3.0 International,2126,,2,,[],Sonic Youth,1
87124,272304,0,,12.07.2013 16:44,,132,0,Rock,"[12, 27]","[27, 12]",,969,,Attribution-NonCommercial 3.0 International,426,,3,,[],Going to Northampton (DOA Version),1
87125,243468,0,,12.07.2013 16:44,,126,0,Rock,"[12, 27]","[27, 12]",,738,,Attribution-NonCommercial 3.0 International,419,,4,,[],LES and Out of Luck (DOA Version),1
87126,236965,0,,12.07.2013 16:44,,161,2,Rock,"[12, 27]","[27, 12]",,2321,,Attribution-NonCommercial 3.0 International,1434,,5,,[],X-Rays (DOA Version),1
87127,284193,0,,12.07.2013 16:44,,101,1,Rock,"[12, 27]","[27, 12]",,1471,,Attribution-NonCommercial 3.0 International,1101,,6,,[],Fall into a Million Magnet Hearts (4-Track Demo),1
87129,320000,0,,13.07.2013 19:56,,167,1,Rock,"[27, 53, 85]","[12, 45, 85, 53, 27]",,2122,,Attribution-NonCommercial-ShareAlike 3.0 International,1542,,0,,[],Goodbye Friend,1
87141,246661,0,,14.07.2013 13:11,,199,1,Rock,"[12, 58]","[58, 12]",,652,,Attribution-Noncommercial-No Derivative Works 3.0 United States,483,,8,,[],Summon the Fleet,1
87142,245376,0,,14.07.2013 13:11,,167,1,Rock,"[12, 58]","[58, 12]",,387,,Attribution-Noncommercial-No Derivative Works 3.0 United States,191,,9,,[],Lemonade,1
87143,241123,0,,14.07.2013 13:11,,334,1,Rock,"[12, 58]","[58, 12]",,424,,Attribution-Noncommercial-No Derivative Works 3.0 United States,269,,10,,[],New Soul Dessert,1
87144,251579,0,,14.07.2013 13:11,,317,1,Rock,"[12, 58]","[58, 12]",,319,,Attribution-Noncommercial-No Derivative Works 3.0 United States,215,,1,,[],Escape Pod,1
87145,226662,0,,14.07.2013 13:11,,230,1,Rock,"[12, 58]","[58, 12]",,222,,Attribution-Noncommercial-No Derivative Works 3.0 United States,122,,2,,[],Chrome McLaughlin,1
87146,238871,0,,14.07.2013 13:11,,283,1,Rock,"[12, 58]","[58, 12]",,568,,Attribution-Noncommercial-No Derivative Works 3.0 United States,430,,3,,[],Ride It,1
87147,243839,0,,14.07.2013 13:11,,544,0,Rock,"[12, 58]","[58, 12]",,457,,Attribution-Noncommercial-No Derivative Works 3.0 United States,254,,4,,[],Turn Around (You Got Me Runnin'),1
87148,249800,0,,14.07.2013 13:11,,372,0,Rock,"[12, 58]","[58, 12]",,494,,Attribution-Noncommercial-No Derivative Works 3.0 United States,371,,5,,[],Sirens of the Morning Dew,1
87149,222558,0,,14.07.2013 13:11,,373,0,Rock,"[12, 58]","[58, 12]",,386,,Attribution-Noncommercial-No Derivative Works 3.0 United States,266,,6,,[],Shady Peaks,1
87150,244382,0,,14.07.2013 13:11,,363,0,Rock,"[12, 58]","[58, 12]",,797,,Attribution-Noncommercial-No Derivative Works 3.0 United States,612,,7,,[],Bad Man,1
87151,320000,0,,14.07.2013 15:52,,205,13,Rock,"[31, 66, 85]","[66, 12, 85, 31]",,6997,,Attribution-NonCommercial-ShareAlike 3.0 International,3682,,1,,"['stoner rock', 'post grunge']",Open up your eyes,1
87152,320000,0,,14.07.2013 15:52,,474,8,Rock,"[31, 66, 85]","[66, 12, 85, 31]",,5184,,Attribution-NonCommercial-ShareAlike 3.0 International,3118,,5,,"['stoner rock', 'post grunge']",Angel,1
87153,320000,0,,14.07.2013 15:52,,244,6,Rock,"[31, 66, 85]","[66, 12, 85, 31]",,5574,,Attribution-NonCommercial-ShareAlike 3.0 International,3071,,4,,"['stoner rock', 'post grunge']",Southern spirit,1
87154,320000,0,,14.07.2013 15:52,,184,3,Rock,"[31, 66, 85]","[66, 12, 85, 31]",,5457,,Attribution-NonCommercial-ShareAlike 3.0 International,3561,,3,,"['stoner rock', 'post grunge']",My own God,1
87155,320000,0,,14.07.2013 15:52,,289,14,Rock,"[31, 66, 85]","[66, 12, 85, 31]",,8384,,Attribution-NonCommercial-ShareAlike 3.0 International,5247,,2,,"['stoner rock', 'post grunge']",Be what you wanna be,1
87174,320000,0,,15.07.2013 01:09,,65,0,Rock,[25],"[25, 12]",,909,,Attribution-Noncommercial-No Derivative Works 3.0 United States,691,,1,,[],That's the Important Thing,1
87175,320000,0,,15.07.2013 01:10,,25,1,Rock,[25],"[25, 12]",,553,,Attribution-Noncommercial-No Derivative Works 3.0 United States,406,,2,,[],Mountaintop ATM,1
87176,320000,0,,15.07.2013 01:10,,34,0,Rock,[25],"[25, 12]",,740,,Attribution-Noncommercial-No Derivative Works 3.0 United States,625,,3,,[],Today We Celebrate Those Who Have Earned Their Own Success,1
87177,320000,0,,15.07.2013 01:11,,48,0,Rock,[25],"[25, 12]",,376,,Attribution-Noncommercial-No Derivative Works 3.0 United States,285,,4,,[],The Path I Chose,1
87178,320000,0,,15.07.2013 01:11,,23,0,Rock,[25],"[25, 12]",,595,,Attribution-Noncommercial-No Derivative Works 3.0 United States,494,,5,,[],Knowledge is Power,1
87179,320000,0,,15.07.2013 01:11,,51,0,Rock,[25],"[25, 12]",,762,,Attribution-Noncommercial-No Derivative Works 3.0 United States,643,,6,,[],World Deserves,1
87293,128000,0,,18.07.2013 14:07,,243,0,Rock,[58],"[58, 12]",,556,,Attribution-Noncommercial-No Derivative Works 3.0 United States,389,,1,,"['garage', 'lorelle meets the obsolete']",Medicine To Cure Medicine Sickness,1
87294,128000,0,,18.07.2013 14:07,,257,3,Rock,[58],"[58, 12]",,709,,Attribution-Noncommercial-No Derivative Works 3.0 United States,483,,2,,"['garage', 'lorelle meets the obsolete']",The In-Between,1
87295,128000,0,,18.07.2013 14:07,,183,0,Rock,[58],"[58, 12]",,222,,Attribution-Noncommercial-No Derivative Works 3.0 United States,137,,3,,"['garage', 'lorelle meets the obsolete']",Uncomfortable Knot,1
87296,128000,0,,18.07.2013 14:07,,328,0,Rock,[58],"[58, 12]",,280,,Attribution-Noncommercial-No Derivative Works 3.0 United States,149,,4,,"['garage', 'lorelle meets the obsolete']",What's Holding You?,1
87297,128000,0,,18.07.2013 14:07,,241,0,Rock,[58],"[58, 12]",,416,,Attribution-Noncommercial-No Derivative Works 3.0 United States,270,,5,,"['garage', 'lorelle meets the obsolete']",Art For Free,1
87298,128000,0,,18.07.2013 14:07,,260,0,Rock,[58],"[58, 12]",,277,,Attribution-Noncommercial-No Derivative Works 3.0 United States,191,,6,,"['garage', 'lorelle meets the obsolete']",This Plain City,1
87299,128000,0,,18.07.2013 14:07,,522,0,Rock,[58],"[58, 12]",,209,,Attribution-Noncommercial-No Derivative Works 3.0 United States,128,,7,,"['garage', 'lorelle meets the obsolete']",Taken,1
87303,256000,0,,18.07.2013 15:43,,217,0,Rock,[12],[12],,590,,Attribution-Noncommercial-No Derivative Works 3.0 United States,396,,13,,[],Wichita Lineman,1
87304,256000,0,,18.07.2013 15:43,,132,0,Rock,[12],[12],,336,,Attribution-Noncommercial-No Derivative Works 3.0 United States,231,,1,,[],Twine Time,1
87305,256000,0,,18.07.2013 15:43,,151,0,Rock,[12],[12],,331,,Attribution-Noncommercial-No Derivative Works 3.0 United States,214,,2,,[],Last Date,1
87306,256000,0,,18.07.2013 15:43,,139,0,Rock,[12],[12],,452,,Attribution-Noncommercial-No Derivative Works 3.0 United States,218,,3,,[],Be My Lady,1
87307,256000,0,,18.07.2013 15:43,,173,1,Rock,[12],[12],,336,,Attribution-Noncommercial-No Derivative Works 3.0 United States,230,,4,,[],Quack Quack,1
87308,256000,0,,18.07.2013 15:43,,231,1,Rock,[12],[12],,319,,Attribution-Noncommercial-No Derivative Works 3.0 United States,202,,5,,[],Hush,1
87309,256000,0,,18.07.2013 15:43,,113,2,Rock,[12],[12],,805,,Attribution-Noncommercial-No Derivative Works 3.0 United States,616,,6,,[],Shakedown,1
87310,256000,0,,18.07.2013 15:43,,200,1,Rock,[12],[12],,448,,Attribution-Noncommercial-No Derivative Works 3.0 United States,315,,7,,[],Caravan,1
87311,256000,0,,18.07.2013 15:43,,170,2,Rock,[12],[12],,706,,Attribution-Noncommercial-No Derivative Works 3.0 United States,461,,8,,[],San Ho Zay,1
87312,256000,0,,18.07.2013 15:43,,152,0,Rock,[12],[12],,838,,Attribution-Noncommercial-No Derivative Works 3.0 United States,626,,9,,[],Runaway,1
87313,256000,0,,18.07.2013 15:43,,116,1,Rock,[12],[12],,415,,Attribution-Noncommercial-No Derivative Works 3.0 United States,278,,10,,[],Haywired,1
87314,256000,0,,18.07.2013 15:43,,166,1,Rock,[12],[12],,1446,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1182,,11,,[],Running Bear,1
87315,256000,0,,18.07.2013 15:43,,210,4,Rock,[12],[12],,744,,Attribution-Noncommercial-No Derivative Works 3.0 United States,573,,12,,[],Jezebel,1
87359,256000,0,The Prefab Messiahs,19.07.2013 15:54,23.08.1982 00:00,178,6,Rock,"[27, 66, 85, 89]","[66, 12, 85, 89, 27, 25]",,2700,en,Attribution-Noncommercial-Share Alike 3.0 United States,1836,Xeth Feinberg,2,,"['proto-indie', 'the prefab messiahs', 'garage', 'lo-fi', 'garage rock', 'wormtown', 'almost ready records', 'garage punk', 'garage pop']",Prefab Sun,1
87361,320000,0,,20.07.2013 15:25,,251,5,Rock,"[58, 89, 98, 113]","[98, 26, 12, 113, 89, 58, 25]",,4093,,Attribution-Noncommercial-Share Alike 3.0 United States,2950,,1,,[],Echo of Suggestion,1
87362,320000,0,,20.07.2013 15:41,,262,1,Rock,"[58, 89, 98, 113]","[98, 26, 12, 113, 89, 58, 25]",,4144,,Attribution-Noncommercial-Share Alike 3.0 United States,3495,,11,,[],Unless,1
87363,320000,0,,20.07.2013 15:48,,232,4,Rock,"[58, 89, 98, 113]","[98, 26, 12, 113, 89, 58, 25]",,7239,,Attribution-Noncommercial-Share Alike 3.0 United States,5931,,6,,[],Treat Her Like a Sailor,1
87364,320000,0,,20.07.2013 16:16,,175,2,Rock,"[12, 58, 85]","[58, 12, 85]",,2546,,Attribution-Noncommercial-Share Alike 3.0 United States,1759,,10,,"['1984', 'rock', 'psych-rock', 'garage rock', '80s', 'wormtown', 'garage pop', '1980s', 'teenage', 'reissue', 'massachusetts']",You Should See My Girl,1
87365,320000,0,,20.07.2013 16:16,,216,3,Rock,"[12, 58, 85]","[58, 12, 85]",,2703,,Attribution-Noncommercial-Share Alike 3.0 United States,2152,,3,,"['1984', 'rock', 'psych-rock', 'garage rock', '80s', 'wormtown', 'garage pop', '1980s', 'teenage', 'reissue', 'massachusetts']",Live Wire,1
87417,320000,0,,23.07.2013 00:32,,194,0,Rock,"[25, 27, 53]","[12, 45, 53, 25, 27]",,1541,,Attribution-NonCommercial-ShareAlike 3.0 International,1253,,0,,[],Untitled,1
87430,256000,0,,23.07.2013 10:46,,380,2,Rock,"[26, 31]","[26, 12, 31]",,7245,,Attribution-Noncommercial-Share Alike 3.0 United States,4894,,3,,[],BooBoo Halloween,1
87431,256000,0,,23.07.2013 10:46,,386,1,Rock,"[26, 31]","[26, 12, 31]",,4358,,Attribution-Noncommercial-Share Alike 3.0 United States,3040,,2,,[],Bone Soup,1
87432,256000,0,,23.07.2013 10:46,,1505,1,Rock,"[26, 31]","[26, 12, 31]",,7082,,Attribution-Noncommercial-Share Alike 3.0 United States,4891,,1,,[],Ice Cream-Rotten Demon Shit,1
87489,256000,0,,24.07.2013 12:43,,185,1,Rock,"[12, 25]","[25, 12]",,1964,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1091,,9,,[],"Ain't That Swell (Baby, Go To Swell)",1
87490,256000,0,,24.07.2013 12:43,,163,1,Rock,"[12, 25]","[25, 12]",,4342,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2951,,1,,[],Step Up To The Plate (Be A Runaway),1
87491,256000,0,,24.07.2013 12:43,,156,0,Rock,"[12, 25]","[25, 12]",,2505,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1654,,2,,[],Deadbeat Street,1
87492,256000,0,,24.07.2013 12:43,,114,0,Rock,"[12, 25]","[25, 12]",,443,,Attribution-Noncommercial-No Derivative Works 3.0 United States,308,,3,,[],Move Along,1
87493,256000,0,,24.07.2013 12:43,,168,0,Rock,"[12, 25]","[25, 12]",,421,,Attribution-Noncommercial-No Derivative Works 3.0 United States,286,,4,,[],Finish What You Started,1
87494,256000,0,,24.07.2013 12:43,,147,0,Rock,"[12, 25]","[25, 12]",,2051,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1275,,5,,[],Stiff Knights,1
87495,256000,0,,24.07.2013 12:43,,163,1,Rock,"[12, 25]","[25, 12]",,1284,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1129,,6,,[],Whiskey Holiday,1
87496,256000,0,,24.07.2013 12:44,,130,0,Rock,"[12, 25]","[25, 12]",,422,,Attribution-Noncommercial-No Derivative Works 3.0 United States,304,,7,,[],I Loathe You,1
87497,256000,0,,24.07.2013 12:44,,207,0,Rock,"[12, 25]","[25, 12]",,583,,Attribution-Noncommercial-No Derivative Works 3.0 United States,434,,8,,[],Folds Of The Flesh,1
87502,256000,0,,24.07.2013 15:39,,1285,0,Rock,[58],"[58, 12]",,467,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,298,,7,,"['psychadelic', 'chris forsyth']",Solar Motel Part I/ Paranoid Cat Part I,1
87503,256000,0,,24.07.2013 15:39,,459,0,Rock,[58],"[58, 12]",,401,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,287,,1,,"['psychadelic', 'chris forsyth']",The First Ten Minutes of Cocksucker Blues,1
87504,256000,0,,24.07.2013 15:39,,817,1,Rock,[58],"[58, 12]",,225,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,144,,2,,"['psychadelic', 'chris forsyth']",Solar Motel Part III,1
87505,256000,0,,24.07.2013 15:39,,762,0,Rock,[58],"[58, 12]",,173,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,100,,3,,"['psychadelic', 'chris forsyth']",Solar Motel Part IV,1
87506,256000,0,,24.07.2013 15:39,,494,0,Rock,[58],"[58, 12]",,217,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,123,,4,,"['psychadelic', 'chris forsyth']",Yellow Square,1
87507,256000,0,,24.07.2013 15:39,,322,1,Rock,[58],"[58, 12]",,3288,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1302,,5,,"['psychadelic', 'chris forsyth']",Boston Street Lullaby,1
87508,256000,0,,24.07.2013 15:39,,240,0,Rock,[58],"[58, 12]",,315,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,217,,6,,"['psychadelic', 'chris forsyth']",The Dream Song,1
87509,256000,0,,24.07.2013 16:58,,357,1,Rock,"[12, 85]","[12, 85]",,834,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,648,,9,,[],Strawberry Tomb,1
87510,256000,0,,24.07.2013 16:58,,376,1,Rock,"[12, 85]","[12, 85]",,452,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,336,,1,,[],Fountain Of Youth/ Bury Me In Smoke,1
87511,256000,0,,24.07.2013 16:58,,108,1,Rock,"[12, 85]","[12, 85]",,527,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,419,,2,,[],Freak In The Fog,1
87512,256000,0,,24.07.2013 16:58,,234,1,Rock,"[12, 85]","[12, 85]",,443,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,342,,3,,[],Cloak,1
87513,256000,0,,24.07.2013 16:58,,120,1,Rock,"[12, 85]","[12, 85]",,445,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,340,,4,,[],Protection Circle,1
87514,256000,0,,24.07.2013 16:58,,170,1,Rock,"[12, 85]","[12, 85]",,464,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,358,,5,,[],Hologram Dropouts,1
87515,256000,0,,24.07.2013 16:58,,144,1,Rock,"[12, 85]","[12, 85]",,635,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,495,,6,,[],Vision Forever,1
87516,256000,0,,24.07.2013 16:58,,194,2,Rock,"[12, 85]","[12, 85]",,986,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,825,,7,,[],Getting Brighter Blues,1
87517,256000,0,,24.07.2013 16:58,,126,1,Rock,"[12, 85]","[12, 85]",,1037,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,901,,8,,[],Web,1
87620,320000,0,,29.07.2013 18:15,,155,0,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,1721,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1267,,2,,[],Paranoia,1
87621,320000,0,,29.07.2013 18:15,,170,1,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,1311,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1037,,3,,[],Something To Love,1
87622,320000,0,,29.07.2013 18:15,,117,2,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,1608,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1241,,1,,[],Welcome To Downtown,1
87692,256000,0,,31.07.2013 13:08,,313,3,Rock,"[12, 25, 85]","[25, 12, 85]",,760,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,554,,7,,[],Die Alone,1
87693,256000,0,,31.07.2013 13:08,,147,1,Rock,"[12, 25, 85]","[25, 12, 85]",,504,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,372,,1,,[],Nowhere Else To Go,1
87694,256000,0,,31.07.2013 13:08,,213,1,Rock,"[12, 25, 85]","[25, 12, 85]",,623,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,457,,2,,[],Dead Fuckers,1
87695,256000,0,,31.07.2013 13:08,,156,1,Rock,"[12, 25, 85]","[25, 12, 85]",,503,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,376,,3,,[],5th Story,1
87696,256000,0,,31.07.2013 09:08,,140,1,Rock,"[12, 25, 85]","[25, 12, 85]",,1280,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,761,,4,,[],Secret Lobotomy,1
87697,256000,0,,31.07.2013 13:08,,162,1,Rock,"[12, 25, 85]","[25, 12, 85]",,566,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,426,,5,,[],About Sincerity,1
87698,256000,0,,31.07.2013 13:08,,164,2,Rock,"[12, 25, 85]","[25, 12, 85]",,1318,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1097,,6,,[],Anxiety,1
87700,128000,0,,31.07.2013 16:57,,223,0,Rock,"[85, 89]","[89, 12, 85, 25]",,2346,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1569,,4,,[],Angel of Death,1
87701,128000,0,,31.07.2013 16:57,,83,0,Rock,"[85, 89]","[89, 12, 85, 25]",,1585,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,964,,3,,[],Gotta be Me Gotta be Free,1
87702,128000,0,,31.07.2013 16:57,,56,0,Rock,"[85, 89]","[89, 12, 85, 25]",,1685,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1095,,2,,[],Real Wild Child's Gone Totally Mild,1
87703,128000,0,,31.07.2013 16:57,,79,0,Rock,"[85, 89]","[89, 12, 85, 25]",,2627,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1885,,1,,[],Talkin bout the New Generation,1
87704,128000,0,,31.07.2013 16:57,,176,0,Rock,"[85, 89]","[89, 12, 85, 25]",,2288,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1695,,5,,[],Witches Finger,1
88825,278473,0,,13.08.2013 19:54,,140,1,Rock,"[27, 66]","[66, 27, 12]",,1841,,Attribution-NonCommercial 3.0 International,1350,,1,,[],A Life,1
88826,275265,0,,13.08.2013 19:54,,150,1,Rock,"[27, 66]","[66, 27, 12]",,1117,,Attribution-NonCommercial 3.0 International,593,,2,,[],Bushwick's on Fire,1
88827,266942,0,,13.08.2013 19:54,,139,3,Rock,"[27, 66]","[66, 27, 12]",,1243,,Attribution-NonCommercial 3.0 International,854,,3,,[],Fire Me,1
88828,281483,0,,13.08.2013 19:54,,190,0,Rock,"[27, 66]","[66, 27, 12]",,1243,,Attribution-NonCommercial 3.0 International,781,,4,,[],Get in the Riot,1
88829,275979,0,,13.08.2013 19:54,,112,0,Rock,"[27, 66]","[66, 27, 12]",,1110,,Attribution-NonCommercial 3.0 International,742,,5,,[],Make It Worse,1
88830,276739,0,,13.08.2013 19:54,,111,0,Rock,"[27, 66]","[66, 27, 12]",,1492,,Attribution-NonCommercial 3.0 International,1021,,6,,[],Holy Bones,1
88831,273097,0,,13.08.2013 19:54,,205,1,Rock,"[27, 66]","[66, 27, 12]",,1991,,Attribution-NonCommercial 3.0 International,1315,,7,,[],Lidocaine,1
88899,320000,0,,14.08.2013 17:25,,151,4,Rock,"[27, 66]","[66, 27, 12]",,5215,,Attribution-Noncommercial-NoDerivatives 2.5 Canada,3602,,1,,[],"Brown, Grey, Green",1
88900,320000,0,,14.08.2013 17:25,,182,3,Rock,"[27, 66]","[66, 27, 12]",,3202,,Attribution-Noncommercial-NoDerivatives 2.5 Canada,2253,,2,,[],Magpie Trap,1
88901,320000,0,,14.08.2013 17:25,,46,1,Rock,"[27, 66]","[66, 27, 12]",,2450,,Attribution-Noncommercial-NoDerivatives 2.5 Canada,1707,,3,,[],Wax Crane,1
88902,320000,0,,14.08.2013 17:25,,283,1,Rock,"[27, 66]","[66, 27, 12]",,2761,,Attribution-Noncommercial-NoDerivatives 2.5 Canada,1976,,4,,[],Junior Atlas,1
88903,320000,0,,14.08.2013 17:25,,329,4,Rock,"[27, 66]","[66, 27, 12]",,3023,,Attribution-Noncommercial-NoDerivatives 2.5 Canada,2117,,5,,[],Ferns,1
88917,256000,0,,15.08.2013 11:06,,145,0,Rock,[25],"[25, 12]",,750,,Attribution-Noncommercial-No Derivative Works 3.0 United States,584,,10,,[],Repeat,1
88918,256000,0,,15.08.2013 11:06,,126,0,Rock,[25],"[25, 12]",,319,,Attribution-Noncommercial-No Derivative Works 3.0 United States,232,,1,,[],Grump,1
88919,256000,0,,15.08.2013 11:06,,129,0,Rock,[25],"[25, 12]",,316,,Attribution-Noncommercial-No Derivative Works 3.0 United States,229,,2,,[],Slept In Late,1
88920,256000,0,,15.08.2013 11:06,,114,1,Rock,[25],"[25, 12]",,623,,Attribution-Noncommercial-No Derivative Works 3.0 United States,521,,3,,[],Depressed,1
88921,256000,0,,15.08.2013 11:06,,117,1,Rock,[25],"[25, 12]",,401,,Attribution-Noncommercial-No Derivative Works 3.0 United States,306,,4,,[],Dog Pills,1
88922,256000,0,,15.08.2013 11:06,,105,0,Rock,[25],"[25, 12]",,321,,Attribution-Noncommercial-No Derivative Works 3.0 United States,231,,5,,[],Frustration,1
88923,256000,0,,15.08.2013 11:06,,115,0,Rock,[25],"[25, 12]",,475,,Attribution-Noncommercial-No Derivative Works 3.0 United States,351,,6,,[],Snakes,1
88924,256000,0,,15.08.2013 11:06,,117,2,Rock,[25],"[25, 12]",,1146,,Attribution-Noncommercial-No Derivative Works 3.0 United States,915,,7,,[],Stop Having Fun,1
88925,256000,0,,15.08.2013 11:06,,120,1,Rock,[25],"[25, 12]",,1130,,Attribution-Noncommercial-No Derivative Works 3.0 United States,928,,8,,[],Nap,1
88926,256000,0,,15.08.2013 11:06,,79,0,Rock,[25],"[25, 12]",,1289,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1150,,9,,[],Old Food,1
88935,256000,0,,15.08.2013 12:50,,173,1,Rock,"[12, 85]","[12, 85]",,893,,Attribution-Noncommercial-No Derivative Works 3.0 United States,685,,6,,[],Two Guys in '69,1
88936,256000,0,,15.08.2013 12:50,,116,1,Rock,"[12, 85]","[12, 85]",,1412,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1157,,1,,[],Bullet Train,1
88937,256000,0,,15.08.2013 12:50,,142,1,Rock,"[12, 85]","[12, 85]",,579,,Attribution-Noncommercial-No Derivative Works 3.0 United States,476,,2,,[],White Hammer,1
88938,256000,0,,15.08.2013 12:50,,125,1,Rock,"[12, 85]","[12, 85]",,590,,Attribution-Noncommercial-No Derivative Works 3.0 United States,475,,3,,[],Crystal Clear,1
88939,256000,0,,15.08.2013 12:50,,120,1,Rock,"[12, 85]","[12, 85]",,660,,Attribution-Noncommercial-No Derivative Works 3.0 United States,540,,4,,[],People Die,1
88940,256000,0,,15.08.2013 04:50,,139,2,Rock,"[12, 85]","[12, 85]",,1095,,Attribution-Noncommercial-No Derivative Works 3.0 United States,892,,5,,[],Civil Disobedience,1
88956,320000,0,,15.08.2013 17:36,,162,7,Rock,"[66, 89, 314]","[66, 12, 89, 314, 25]",,2506,ru,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1842,,1,,[],Believe,1
88957,320000,0,,15.08.2013 17:36,,184,3,Rock,"[66, 89, 314]","[66, 12, 89, 314, 25]",,1314,ru,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,995,,5,,[],Queen (De▲d Idols Rmx),1
88958,320000,0,,15.08.2013 17:36,,199,4,Rock,"[66, 89, 314]","[66, 12, 89, 314, 25]",,2667,ru,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2049,,3,,[],Queen,1
88959,320000,0,,15.08.2013 17:36,,172,6,Rock,"[66, 89, 314]","[66, 12, 89, 314, 25]",,2892,ru,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2268,,2,,[],Dead Bodies,1
88960,320000,0,,15.08.2013 17:36,,223,3,Rock,"[66, 89, 314]","[66, 12, 89, 314, 25]",,3148,ru,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2568,,4,,[],Queen (Mugl Remix),1
89704,320000,0,,27.08.2013 03:19,,131,3,Rock,"[12, 25, 27]","[25, 27, 12]",,2902,,Attribution-Noncommercial-Share Alike 3.0 United States,2343,,5,,[],Turn Your Back,1
89870,320000,0,,29.08.2013 16:38,,327,0,Rock,[70],"[12, 70]",,795,,Attribution-NonCommercial-ShareAlike 3.0 International,501,,1,,[],Young Prisoners,1
89871,320000,0,,29.08.2013 16:38,,214,1,Rock,[70],"[12, 70]",,568,,Attribution-NonCommercial-ShareAlike 3.0 International,271,,2,,[],A.R.,1
89872,320000,0,,29.08.2013 16:38,,213,0,Rock,[70],"[12, 70]",,662,,Attribution-NonCommercial-ShareAlike 3.0 International,259,,3,,[],Goli Uniformirani Mrtvi,1
89873,320000,0,,29.08.2013 16:38,,298,0,Rock,[70],"[12, 70]",,500,,Attribution-NonCommercial-ShareAlike 3.0 International,252,,4,,[],Blato,1
